Vnum	Name	Rank	Type	BattleType	Level	ScalePct	Size	AiFlags	MountCapacity	RaceFlags	ImmuneFlags	Empire	Folder	OnClick	St	Dx	Ht	Iq	MinDamage	MaxDamage	MaxHp	RegenCycle	RegenPercent	MinGold	MaxGold	Exp	Def	AttackSpeed	MoveSpeed	AggressiveHpPct	AggressiveSight	AttackRange	DropItemGroup	ResurrectionVnum	EnchantCurse	EnchantSlow	EnchantPoison	EnchantStun	EnchantCritical	EnchantPenetrate	ResistSword	ResistTwoHanded	ResistDagger	ResistBell	ResistFan	ResistBow	ResistClaw	ResistFire	ResistElect	ResistMagic	ResistWind	ResistPoison	ResistBleeding	AttElec	AttFire	AttIce	AttWind	AttEarth	AttDark	DamMultiply	SummonVnum	DrainSp	MobColor	PolymorphItem	SkillLevel0	SkillVnum0	SkillLevel1	SkillVnum1	SkillLevel2	SkillVnum2	SkillLevel3	SkillVnum3	SkillLevel4	SkillVnum4	SpBerserk	SpStoneskin	SpGodspeed	SpDeathblow	SpRevive
2702	2702	S_KNIGHT	MONSTER	MELEE	1	100		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_wolf	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	0	50	0	0	0	0	0	0	0	50	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2703	2703	KNIGHT	MONSTER	MELEE	1	40		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_twoheadedtiger	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	400	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	-50	0	50	0	0	0	0	50	0	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2704	2704	S_PAWN	MONSTER	MELEE	1	45		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_twoheadedtiger	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	400	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	-50	0	50	0	0	0	0	50	0	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2705	2705	S_KNIGHT	MONSTER	MELEE	1	50		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_twoheadedtiger	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	400	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	-50	0	50	0	0	0	0	50	0	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2706	2706	KNIGHT	MONSTER	MELEE	1	90		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_kentauros	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	0	50	0	0	0	0	0	50	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2707	2707	S_PAWN	MONSTER	MELEE	1	100		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_kentauros	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	0	50	0	0	0	0	0	50	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2708	2708	S_KNIGHT	MONSTER	MELEE	1	110		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_kentauros	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	0	50	0	0	0	0	0	50	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2709	2709	KNIGHT	MONSTER	MELEE	1	90		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_demon	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	0	50	0	0	0	0	0	0	0	0	50	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2710	2710	S_PAWN	MONSTER	MELEE	1	100		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_demon	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	0	50	0	0	0	0	0	0	0	0	50	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2711	2711	S_KNIGHT	MONSTER	MAGIC	1	110		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_demon	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	850	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	0	50	0	0	0	0	0	0	0	0	50	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2712	2712	KNIGHT	MONSTER	MELEE	1	60		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_condor	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	200	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	-50	50	0	0	0	50	0	0	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2713	2713	S_PAWN	MONSTER	MELEE	1	65		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_condor	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	200	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	-50	50	0	0	0	50	0	0	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2714	2714	S_KNIGHT	MONSTER	MELEE	1	70		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_condor	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	200	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	-50	50	0	0	0	50	0	0	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2715	2715	KNIGHT	MONSTER	MELEE	1	80		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_zephyr	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	-50	0	50	0	0	0	0	50	0	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2716	2716	S_PAWN	MONSTER	MELEE	1	90		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_zephyr	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	-50	0	50	0	0	0	0	50	0	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2717	2717	S_KNIGHT	MONSTER	MAGIC	1	100		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_zephyr	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	850	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	-50	0	50	0	0	0	0	50	0	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2718	2718	KNIGHT	MONSTER	MELEE	1	80		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_orc_b	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	0	50	0	0	0	0	0	0	0	0	50	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2719	2719	S_PAWN	MONSTER	RANGE	1	90		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_orc_a	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	0	50	0	0	0	0	0	0	0	0	50	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2720	2720	S_KNIGHT	MONSTER	MAGIC	1	100		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_orc_c	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	200	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	0	50	0	0	0	0	0	0	0	0	50	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2721	2721	KNIGHT	MONSTER	MELEE	1	80		BERSERK,STONESKIN,FALL	0	MILGYO,ZODIAC		0	cz_elephant	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	250	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	0	50	-50	0	0	0	0	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2722	2722	S_PAWN	MONSTER	MELEE	1	90		BERSERK,STONESKIN,FALL	0	MILGYO,ZODIAC		0	cz_elephant	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	250	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	0	50	-50	0	0	0	0	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2723	2723	S_KNIGHT	MONSTER	MELEE	1	100		BERSERK,STONESKIN,FALL	0	MILGYO,ZODIAC		0	cz_elephant	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	250	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	0	50	-50	0	0	0	0	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2724	2724	KNIGHT	MONSTER	MELEE	1	95		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_dragonman	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	-50	50	0	0	0	50	0	0	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2725	2725	S_PAWN	MONSTER	MELEE	1	100		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_dragonman	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	-50	50	0	0	0	50	0	0	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2726	2726	S_KNIGHT	MONSTER	MELEE	1	105		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_dragonman	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	-50	50	0	0	0	50	0	0	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2727	2727	KNIGHT	MONSTER	MELEE	1	80		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_ironman_a	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	300	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	0	50	0	0	0	0	0	0	0	50	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2728	2728	S_PAWN	MONSTER	MELEE	1	90		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_ironman_b	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	300	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	0	50	0	0	0	0	0	0	0	50	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2729	2729	S_KNIGHT	MONSTER	MELEE	1	100		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_ironman_c	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	300	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	0	50	0	0	0	0	0	0	0	50	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2730	2730	KNIGHT	MONSTER	RANGE	1	130		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_typhoon_a	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	850	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	0	50	0	0	0	0	0	50	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2731	2731	S_PAWN	MONSTER	MELEE	1	160		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_typhoon_b	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	0	50	0	0	0	0	0	50	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2732	2732	S_KNIGHT	MONSTER	MAGIC	1	120		BERSERK,STONESKIN,FALL	0	ZODIAC		0	cz_typhoon_c	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	850	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	0	50	0	0	0	0	0	50	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2733	2733	KNIGHT	MONSTER	RANGE	1	120		BERSERK,STONESKIN,FALL	0	HUMAN,ZODIAC		0	cz_12_a	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	850	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	0	50	-50	0	0	0	0	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2734	2734	S_PAWN	MONSTER	MELEE	1	120		BERSERK,STONESKIN,FALL	0	HUMAN,ZODIAC		0	cz_12_b	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	0	50	-50	0	0	0	0	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2735	2735	S_KNIGHT	MONSTER	MAGIC	1	110		BERSERK,STONESKIN,FALL	0	HUMAN,ZODIAC		0	cz_12_c	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	850	0	0	0	0	0	5	10	16	30	30	30	30	30	30	30	0	0	50	-50	0	0	0	0	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2736	2736	PAWN	MONSTER	MELEE	80	100		COWARD	0	HUMAN		0	japanese_pirate	0	1	1	1	1	0	0	1000	0	0	0	0	1	1	110	130	100	2000	150	0	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2737	2737	PAWN	MONSTER	SPECIAL	70	100		NOMOVE	0	HIDE	STUN,SLOW,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2750	2750	BOSS	MONSTER	MELEE	119	130		AGGR,STONESKIN,REFLECT,FALL	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_mouse_boss	0	131	127	63	31	171	256	1009253	15	0	0	0	1	142	150	120	200	2500	300	0	0	20	20	20	7	20	20	60	60	60	60	60	60	60	0	0	30	0	100	100	0	0	0	0	0	80	3.0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2751	2751	KING	MONSTER	MELEE	135	140		AGGR,STONESKIN,REFLECT,FALL	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_mouse_boss	0	131	127	63	31	171	256	1039253	5	0	0	0	1	142	150	120	200	2500	300	0	0	20	20	20	7	20	20	60	60	60	60	60	60	60	0	0	30	0	100	100	0	0	0	0	0	80	4.0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2752	2752	KING	MONSTER	MELEE	135	150		AGGR,STONESKIN,REFLECT,FALL	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_mouse_boss	0	131	127	63	31	171	256	1039253	5	0	0	0	1	142	150	120	200	2500	300	0	0	20	20	20	7	20	20	80	80	80	80	80	80	80	0	0	30	0	100	100	0	0	0	0	0	100	4.0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2760	2760	BOSS	MONSTER	MELEE	119	130		AGGR,BERSERK,REFLECT,FALL,RATTSPEED	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_cow_boss	0	131	127	63	31	171	256	1009253	15	0	0	0	1	142	100	100	200	2500	300	0	0	20	20	20	7	20	20	60	60	60	60	60	60	60	0	0	30	0	100	100	0	0	0	0	80	0	3.0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2761	2761	KING	MONSTER	MELEE	135	140		AGGR,BERSERK,REFLECT,FALL,RATTSPEED	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_cow_boss	0	131	127	63	31	171	256	1009253	5	0	0	0	1	142	100	100	200	2500	300	0	0	20	20	20	7	20	20	60	60	60	60	60	60	60	0	0	30	0	100	100	0	0	0	0	80	0	3.0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2762	2762	KING	MONSTER	MELEE	135	150		AGGR,BERSERK,REFLECT,FALL,RATTSPEED	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_cow_boss	0	131	127	63	31	171	256	1009253	5	0	0	0	1	142	100	100	200	2500	300	0	0	20	20	20	7	20	20	80	80	80	80	80	80	80	0	0	30	0	100	100	0	0	0	0	100	0	3.0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2770	2770	BOSS	MONSTER	MELEE	119	130		AGGR,BERSERK,REFLECT,FALL,RATTSPEED	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_tiger_boss	0	131	127	63	31	171	256	1009253	15	0	0	0	1	142	100	100	200	2500	300	0	0	20	20	20	7	20	20	60	60	60	60	60	60	60	-50	0	30	0	100	100	0	80	0	0	0	0	3.0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2771	2771	KING	MONSTER	MELEE	135	140		AGGR,BERSERK,REFLECT,FALL,RATTSPEED	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_tiger_boss	0	131	127	63	31	171	256	1009253	5	0	0	0	1	142	100	100	200	2500	300	0	0	20	20	20	7	20	20	60	60	60	60	60	60	60	-50	0	30	0	100	100	0	80	0	0	0	0	3.0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2772	2772	KING	MONSTER	MELEE	135	150		AGGR,BERSERK,REFLECT,FALL,RATTSPEED	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_tiger_boss	0	131	127	63	31	171	256	1009253	5	0	0	0	1	142	100	100	200	2500	300	0	0	20	20	20	7	20	20	80	80	80	80	80	80	80	-50	0	30	0	100	100	0	100	0	0	0	0	3.0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2780	2780	BOSS	MONSTER	MAGIC	119	130		AGGR,BERSERK,REFLECT,FALL	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_rabbit_boss	0	131	127	63	31	171	256	1009253	15	0	0	0	1	142	100	120	200	2500	300	0	0	20	20	20	7	20	20	60	60	60	60	60	60	60	0	0	70	-50	100	100	0	0	0	80	0	0	3.0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2781	2781	KING	MONSTER	MAGIC	135	140		AGGR,BERSERK,REFLECT,FALL	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_rabbit_boss	0	131	127	63	31	171	256	1009253	5	0	0	0	1	142	100	120	200	2500	300	0	0	20	20	20	7	20	20	60	60	60	60	60	60	60	0	0	70	-50	100	100	0	0	0	80	0	0	3.0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2782	2782	KING	MONSTER	MAGIC	135	150		AGGR,BERSERK,REFLECT,FALL	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_rabbit_boss	0	131	127	63	31	171	256	1009253	5	0	0	0	1	142	100	120	200	2500	300	0	0	20	20	20	7	20	20	80	80	80	80	80	80	80	0	0	70	-50	100	100	0	0	0	100	0	0	3.0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2790	2790	BOSS	MONSTER	MAGIC	119	130		AGGR,BERSERK,REVIVE,REFLECT,FALL	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_dragon_boss	0	131	127	63	31	171	256	1009253	15	0	0	0	1	142	100	100	200	2500	800	0	0	20	20	20	7	20	20	60	60	60	60	60	60	60	0	-50	30	0	100	100	80	0	0	0	0	0	3.0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2791	2791	KING	MONSTER	MAGIC	135	140		AGGR,BERSERK,REVIVE,REFLECT,FALL	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_dragon_boss	0	131	127	63	31	171	256	1009253	5	0	0	0	1	142	100	100	200	2500	800	0	0	20	20	20	7	20	20	60	60	60	60	60	60	60	0	-50	30	0	100	100	80	0	0	0	0	0	3.0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2792	2792	KING	MONSTER	MAGIC	135	150		AGGR,BERSERK,REVIVE,REFLECT,FALL	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_dragon_boss	0	131	127	63	31	171	256	1009253	5	0	0	0	1	142	100	100	200	2500	800	0	0	20	20	20	7	20	20	80	80	80	80	80	80	80	0	-50	30	0	100	100	100	0	0	0	0	0	3.0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2800	2800	BOSS	MONSTER	RANGE	119	130		AGGR,BERSERK,FALL,VIT	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_snake_boss	0	131	127	63	31	171	256	1009253	15	0	0	0	1	142	100	100	200	2500	800	0	0	20	20	80	7	20	20	60	60	60	60	60	60	60	0	0	30	0	100	100	0	0	80	0	0	0	3.0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2801	2801	KING	MONSTER	RANGE	135	140		AGGR,BERSERK,FALL,VIT	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_snake_boss	0	131	127	63	31	171	256	1009253	5	0	0	0	1	142	100	100	200	2500	800	0	0	20	20	80	7	20	20	60	60	60	60	60	60	60	0	0	30	0	100	100	0	0	80	0	0	0	3.0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2802	2802	KING	MONSTER	RANGE	135	150		AGGR,BERSERK,FALL,VIT	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_snake_boss	0	131	127	63	31	171	256	1009253	5	0	0	0	1	142	100	100	200	2500	800	0	0	20	20	80	7	20	20	80	80	80	80	80	80	80	0	0	30	0	100	100	0	0	100	0	0	0	3.0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2810	2810	BOSS	MONSTER	MELEE	119	130		AGGR,BERSERK,REFLECT,FALL,TIMEVIT	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_horse_boss	0	131	127	63	31	171	256	1009253	15	0	0	0	1	142	100	120	200	2500	300	0	0	20	20	20	7	20	20	60	60	60	60	60	60	60	0	0	30	0	100	100	0	0	80	0	0	0	3.0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2811	2811	KING	MONSTER	MELEE	135	140		AGGR,BERSERK,REFLECT,FALL,TIMEVIT	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_horse_boss	0	131	127	63	31	171	256	1009253	5	0	0	0	1	142	100	120	200	2500	300	0	0	20	20	20	7	20	20	60	60	60	60	60	60	60	0	0	30	0	100	100	0	0	80	0	0	0	3.0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2812	2812	KING	MONSTER	MELEE	135	150		AGGR,BERSERK,REFLECT,FALL,TIMEVIT	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_horse_boss	0	131	127	63	31	171	256	1009253	5	0	0	0	1	142	100	120	200	2500	300	0	0	20	20	20	7	20	20	80	80	80	80	80	80	80	0	0	30	0	100	100	0	0	100	0	0	0	3.0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2820	2820	BOSS	MONSTER	MAGIC	119	130		AGGR,BERSERK,FALL,RCASTSPEED	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_sheep_boss	0	131	127	63	31	171	256	1009253	15	0	0	0	1	142	100	100	200	2500	800	0	0	20	20	20	7	20	20	60	60	60	60	60	60	60	0	-50	70	0	100	100	80	0	0	0	0	0	3.0	2900	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2821	2821	KING	MONSTER	MAGIC	135	140		AGGR,BERSERK,FALL,RCASTSPEED	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_sheep_boss	0	131	127	63	31	171	256	1009253	5	0	0	0	1	142	100	100	200	2500	800	0	0	20	20	20	7	20	20	60	60	60	60	60	60	60	0	-50	70	0	100	100	80	0	0	0	0	0	3.0	2900	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2822	2822	KING	MONSTER	MAGIC	135	150		AGGR,BERSERK,FALL,RCASTSPEED	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_sheep_boss	0	131	127	63	31	171	256	1009253	5	0	0	0	1	142	100	100	200	2500	800	0	0	20	20	20	7	20	20	80	80	80	80	80	80	80	0	-50	70	0	100	100	100	0	0	0	0	0	3.0	2900	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2830	2830	BOSS	MONSTER	MELEE	119	130		AGGR,BERSERK,STONESKIN,FALL,RCASTSPEED	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_monkey_boss	0	131	127	63	31	171	256	1009253	15	0	0	0	1	142	100	110	200	2500	400	0	0	20	20	20	7	20	20	60	60	60	60	60	60	60	0	0	30	0	100	100	0	0	0	0	80	0	3.0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2831	2831	KING	MONSTER	MELEE	135	140		AGGR,BERSERK,STONESKIN,FALL,RCASTSPEED	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_monkey_boss	0	131	127	63	31	171	256	1009253	5	0	0	0	1	142	100	110	200	2500	400	0	0	20	20	20	7	20	20	60	60	60	60	60	60	60	0	0	30	0	100	100	0	0	0	0	80	0	3.0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2832	2832	KING	MONSTER	MELEE	135	150		AGGR,BERSERK,STONESKIN,FALL,RCASTSPEED	0	ZODIAC	STUN,SLOW,POISON,TERROR	0	12zi_monkey_boss	0	131	127	63	31	171	256	1009253	5	0	0	0	1	142	100	110	200	2500	400	0	0	20	20	20	7	20	20	80	80	80	80	80	80	80	0	0	30	0	100	100	0	0	0	0	100	0	3.0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
