Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	Gold	ShopBuyPrice	RefinedVnum	RefineSet	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	ApplyType3	ApplyValue3	Value0	Value1	Value2	Value3	Value4	Value5	Specular	GainSocketPercent	AddonType
5335	5335	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	220000	5336	770	15	LEVEL	84	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_ATTBONUS_HUMAN	6	APPLY_NONE	0	APPLY_NONE	0	0	34	44	66	95	140	40	3	0
5336	5336	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	265000	5337	771	15	LEVEL	86	LIMIT_NONE	0	APPLY_ATT_SPEED	23	APPLY_ATTBONUS_HUMAN	7	APPLY_NONE	0	APPLY_NONE	0	0	30	40	70	99	150	50	3	0
5337	5337	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	325000	5338	772	15	LEVEL	86	LIMIT_NONE	0	APPLY_ATT_SPEED	24	APPLY_ATTBONUS_HUMAN	8	APPLY_NONE	0	APPLY_NONE	0	0	28	38	75	106	160	65	3	0
5338	5338	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	405000	5339	773	15	LEVEL	88	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_ATTBONUS_HUMAN	9	APPLY_NONE	0	APPLY_NONE	0	0	28	38	84	116	170	80	3	0
5339	5339	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	515000	0	0	15	LEVEL	90	LIMIT_NONE	0	APPLY_ATT_SPEED	26	APPLY_ATTBONUS_HUMAN	10	APPLY_NONE	0	APPLY_NONE	0	0	30	40	95	130	180	100	3	0
5340	5340	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	120000	5341	601	0	LEVEL	90	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_ATTBONUS_HUMAN	11	APPLY_NONE	0	APPLY_NONE	0	0	210	220	275	310	0	0	3	0
5341	5341	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	130000	5342	602	0	LEVEL	92	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_ATTBONUS_HUMAN	12	APPLY_NONE	0	APPLY_NONE	0	0	210	220	275	310	9	0	3	0
5342	5342	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	145000	5343	603	0	LEVEL	94	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_ATTBONUS_HUMAN	13	APPLY_NONE	0	APPLY_NONE	0	0	210	220	275	310	12	0	3	0
5343	5343	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	165000	5344	604	0	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_ATTBONUS_HUMAN	14	APPLY_NONE	0	APPLY_NONE	0	0	210	220	275	310	19	0	3	0
5344	5344	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	190000	5345	605	0	LEVEL	98	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_ATTBONUS_HUMAN	15	APPLY_NONE	0	APPLY_NONE	0	0	210	220	275	310	29	30	3	0
5345	5345	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	220000	5346	606	0	LEVEL	100	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_ATTBONUS_HUMAN	16	APPLY_NONE	0	APPLY_NONE	0	0	210	220	275	310	45	40	3	0
5346	5346	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	265000	5347	607	0	LEVEL	102	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_ATTBONUS_HUMAN	17	APPLY_NONE	0	APPLY_NONE	0	0	210	220	275	310	66	50	3	0
5347	5347	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	325000	5348	608	0	LEVEL	104	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_ATTBONUS_HUMAN	18	APPLY_NONE	0	APPLY_NONE	0	0	210	220	275	310	78	65	3	0
5348	5348	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	405000	5349	609	0	LEVEL	104	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_ATTBONUS_HUMAN	19	APPLY_NONE	0	APPLY_NONE	0	0	210	220	275	310	91	80	3	0
5349	5349	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	515000	0	0	0	LEVEL	105	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_ATTBONUS_HUMAN	20	APPLY_NONE	0	APPLY_NONE	0	0	210	220	275	310	123	100	3	0
5500	5500	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	120000	5501	621	0	LEVEL	105	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_ATTBONUS_HUMAN	21	APPLY_RESIST_BELL_REDUCTION	1	APPLY_NONE	0	0	333	343	398	433	12	0	4	0
5501	5501	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	130000	5502	622	0	LEVEL	105	LIMIT_NONE	0	APPLY_ATT_SPEED	18	APPLY_ATTBONUS_HUMAN	22	APPLY_RESIST_BELL_REDUCTION	2	APPLY_NONE	0	0	333	343	398	433	24	0	4	0
5502	5502	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	145000	5503	623	0	LEVEL	106	LIMIT_NONE	0	APPLY_ATT_SPEED	19	APPLY_ATTBONUS_HUMAN	23	APPLY_RESIST_BELL_REDUCTION	3	APPLY_NONE	0	0	333	343	398	433	35	0	4	0
5503	5503	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	165000	5504	624	0	LEVEL	108	LIMIT_NONE	0	APPLY_ATT_SPEED	20	APPLY_ATTBONUS_HUMAN	24	APPLY_RESIST_BELL_REDUCTION	4	APPLY_NONE	0	0	333	343	398	433	45	0	4	0
5504	5504	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	190000	5505	625	0	LEVEL	110	LIMIT_NONE	0	APPLY_ATT_SPEED	21	APPLY_ATTBONUS_HUMAN	25	APPLY_RESIST_BELL_REDUCTION	5	APPLY_NONE	0	0	333	343	398	433	65	30	4	0
5505	5505	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	220000	5506	626	0	LEVEL	112	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_ATTBONUS_HUMAN	26	APPLY_RESIST_BELL_REDUCTION	6	APPLY_NONE	0	0	333	343	398	433	80	40	4	0
5506	5506	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	265000	5507	627	0	LEVEL	114	LIMIT_NONE	0	APPLY_ATT_SPEED	23	APPLY_ATTBONUS_HUMAN	27	APPLY_RESIST_BELL_REDUCTION	7	APPLY_NONE	0	0	333	343	398	433	98	50	4	0
5507	5507	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	325000	5508	628	0	LEVEL	116	LIMIT_NONE	0	APPLY_ATT_SPEED	24	APPLY_ATTBONUS_HUMAN	28	APPLY_RESIST_BELL_REDUCTION	8	APPLY_NONE	0	0	333	343	398	433	121	65	4	0
5508	5508	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	405000	5509	629	0	LEVEL	118	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_ATTBONUS_HUMAN	29	APPLY_RESIST_BELL_REDUCTION	9	APPLY_NONE	0	0	333	343	398	433	140	80	4	0
5509	5509	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	515000	0	0	0	LEVEL	120	LIMIT_NONE	0	APPLY_ATT_SPEED	26	APPLY_ATTBONUS_HUMAN	30	APPLY_RESIST_BELL_REDUCTION	10	APPLY_NONE	0	0	333	343	398	433	182	100	4	0
6000	6000	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	400	6001	1	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	15	19	13	15	0	0	1	0
6001	6001	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	500	6002	2	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	15	19	13	15	7	0	1	0
6002	6002	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	500	6003	3	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	15	19	13	15	14	0	1	0
6003	6003	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	500	6004	4	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	15	19	13	15	21	0	1	0
6004	6004	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	500	6005	5	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	15	19	13	15	28	30	1	0
6005	6005	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	1000	6006	6	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	15	19	13	15	35	40	1	0
6006	6006	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	1000	6007	7	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	15	19	13	15	42	50	1	0
6007	6007	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	1500	6008	8	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	15	19	13	15	49	65	1	0
6008	6008	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	2000	6009	9	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	15	19	13	15	56	80	1	0
6009	6009	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	3000	0	0	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	15	19	13	15	63	100	1	0
6010	6010	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	30000	6011	352	15	LEVEL	30	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	40	44	0	0	2	-1
6011	6011	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	33000	6012	353	15	LEVEL	30	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	40	44	3	0	2	-1
6012	6012	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	36500	6013	354	15	LEVEL	30	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	40	44	5	0	2	-1
6013	6013	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	41500	6014	355	15	LEVEL	30	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	40	44	8	0	2	-1
6014	6014	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	50000	6015	356	15	LEVEL	30	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	40	44	10	30	2	-1
6015	6015	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	62500	6016	357	15	LEVEL	30	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	40	44	15	40	2	-1
6016	6016	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	81500	6017	358	15	LEVEL	30	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	40	44	20	50	2	-1
6017	6017	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	110000	6018	359	15	LEVEL	30	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	40	44	27	65	2	-1
6018	6018	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	154000	6019	360	15	LEVEL	30	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	40	44	34	80	2	-1
6019	6019	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	231000	0	0	15	LEVEL	30	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	40	44	43	100	2	-1
6020	6020	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	80000	80000	6021	118	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	27	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	57	73	0	0	3	0
6021	6021	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	80000	90000	6022	119	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	27	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	57	73	3	0	3	0
6022	6022	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	80000	95000	6023	120	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	27	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	57	73	5	0	3	0
6023	6023	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	80000	110000	6024	121	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	27	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	57	73	8	0	3	0
6024	6024	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	80000	135000	6025	122	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	27	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	57	73	10	30	3	0
6025	6025	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	80000	165000	6026	123	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	27	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	57	73	15	40	3	0
6026	6026	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	80000	215000	6027	124	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	27	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	57	73	20	50	3	0
6027	6027	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	80000	295000	6028	125	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	27	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	57	73	27	65	3	0
6028	6028	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	80000	410000	6029	126	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	27	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	57	73	34	80	3	0
6029	6029	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	80000	615000	0	0	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	27	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	57	73	43	100	3	0
6030	6030	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	110000	110000	6031	127	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	69	91	0	0	3	0
6031	6031	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	110000	120000	6032	128	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	69	91	5	0	3	0
6032	6032	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	110000	135000	6033	129	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	69	91	10	0	3	0
6033	6033	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	110000	155000	6034	130	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	69	91	15	0	3	0
6034	6034	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	110000	185000	6035	131	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	69	91	20	30	3	0
6035	6035	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	110000	230000	6036	132	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	69	91	27	40	3	0
6036	6036	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	110000	300000	6037	133	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	69	91	35	50	3	0
6037	6037	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	110000	405000	6038	134	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	69	91	44	65	3	0
6038	6038	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	110000	565000	6039	135	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	69	91	54	80	3	0
6039	6039	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	110000	845000	0	0	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	69	91	65	100	3	0
6040	6040	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	180000	180000	6041	127	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	72	108	0	0	3	0
6041	6041	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	180000	200000	6042	128	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	72	108	5	0	3	0
